"date","Country","ISO3","confirmed","death","confirmed_cum_per_million","death_cum_per_million","confirmed_cum","death_cum","confirmed_cum_lag_01","death_cum_lag_01","confirmed_cum_lag_02","death_cum_lag_02","confirmed_cum_lag_03","death_cum_lag_03","confirmed_cum_lag_04","death_cum_lag_04","confirmed_cum_lag_05","death_cum_lag_05","confirmed_cum_lag_06","death_cum_lag_06","confirmed_cum_lag_07","death_cum_lag_07","confirmed_cum_lag_08","death_cum_lag_08","confirmed_cum_lag_09","death_cum_lag_09","confirmed_cum_lag_10","death_cum_lag_10","confirmed_cum_lag_11","death_cum_lag_11","confirmed_cum_lag_12","death_cum_lag_12","confirmed_cum_lag_13","death_cum_lag_13","confirmed_cum_lag_14","death_cum_lag_14","confirmed_cum_lag_15","death_cum_lag_15","confirmed_cum_lag_16","death_cum_lag_16","confirmed_cum_lag_17","death_cum_lag_17","confirmed_cum_lag_18","death_cum_lag_18","confirmed_cum_lag_19","death_cum_lag_19","confirmed_cum_lag_20","death_cum_lag_20","FullName","GHS_Prevent","GHS_Detect","GHS_Respond","GHS_Health","GHS_Norms","GHS_Risk","GDP_bill","GDP_percapita","Population_mill","HumanDevelopmentIndex_2018","EIUDemocracyIndexScore_2019","UNOnlineServicesIndexScore_2018","GlobalPeaceIndex","CorruptionsPerceptionIndex_2018","HumanCapitalIndex_2017","SDGIndexScore_2018","age_0_14_Percent","age_15_24_Percent","age_25_54_Percent","age_55_64_Percent","age_65_plus_Percent","PopulationGrowthRate","PopulationSmoking_male","PopulationSmoking_female","GINIindex","PercentUrban","RateUrbanization","Ave_household_size","Percent_house_Nuclear","Percent_house_Multi_generation","Percent_house_Three_generation","Percent_house_Skip_generation","EFindex","age_0_14_MalePercent","age_15_24_MalePercent","age_25_54_MalePercent","age_55_64_MalePercent","age_65_plus_MalePercent","age_0_14_FemalePercent","age_15_24_FemalePercent","age_25_54_FemalePercent","age_55_64_FemalePercent","age_65_plus_FemalePercent"
"2020-02-01","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-02","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-03","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-04","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-05","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-06","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-07","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-08","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-09","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-10","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-11","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-12","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-13","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-14","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-15","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-16","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-17","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-18","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-19","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-20","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-21","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-22","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-23","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-24","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-25","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-26","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-27","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-28","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-02-29","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-03-01","Saudi Arabia","SAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-03-02","Saudi Arabia","SAU",1,0,0.0287241862560111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-03-03","Saudi Arabia","SAU",0,0,0.0287241862560111,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-03-04","Saudi Arabia","SAU",0,0,0.0287241862560111,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-03-05","Saudi Arabia","SAU",4,0,0.143620931280056,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-03-06","Saudi Arabia","SAU",0,0,0.143620931280056,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-03-07","Saudi Arabia","SAU",0,0,0.143620931280056,0,5,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
"2020-03-08","Saudi Arabia","SAU",6,0,0.315966048816123,0,11,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",34.3,74.4,32.6,44.8,50.6,59.7,782,23418,33.4,"0.9","1.9","0.8","2.6","49","0.6","62.9",0.2484,0.1538,0.502,0.0595,0.0363,1.45,31.4,2.7,45.9,84.3,2.17,2.83461753317284,63.9767401644955,NA,NA,NA,0.224,0.223873984205608,0.141808168979769,0.535395799973567,0.0649157115998747,0.0340063352411822,0.280235491919426,0.169464759792731,0.458462508269633,0.0524504423373393,0.0393867976808712
