"","date","Country","ISO3","confirmed","death","recovered","confirmed_cum_per_million","death_cum_per_million","confirmed_cum","death_cum","confirmed_cum_per_million_lag_01","death_cum_per_million_lag_01","confirmed_cum_per_million_lag_02","death_cum_per_million_lag_02","confirmed_cum_per_million_lag_03","death_cum_per_million_lag_03","confirmed_cum_per_million_lag_04","death_cum_per_million_lag_04","confirmed_cum_per_million_lag_05","death_cum_per_million_lag_05","confirmed_cum_per_million_lag_06","death_cum_per_million_lag_06","confirmed_cum_per_million_lag_07","death_cum_per_million_lag_07","confirmed_cum_per_million_lag_08","death_cum_per_million_lag_08","confirmed_cum_per_million_lag_09","death_cum_per_million_lag_09","confirmed_cum_per_million_lag_10","death_cum_per_million_lag_10","confirmed_cum_per_million_lag_11","death_cum_per_million_lag_11","confirmed_cum_per_million_lag_12","death_cum_per_million_lag_12","confirmed_cum_per_million_lag_13","death_cum_per_million_lag_13","confirmed_cum_per_million_lag_14","death_cum_per_million_lag_14"
"4969",2020-04-27,"Egypt","EGY",248,20,60,46.7291532447793,3.29312518684455,4782,337,44.3057258075762,3.09768749029591,42.2047705696783,2.99996864202159,39.9865527138513,2.87293413926497,38.0224038635375,2.80453094547295,35.7553265835733,2.6970402123712,34.1038780477373,2.57977759444202,32.5696921298305,2.44297120685797,30.7228058974458,2.33548047375622,29.6283547967735,2.18890220134474,27.7912404492163,2.00323638962354,26.1202481437254,1.91528942617665,24.4785714927169,1.78825492342004,22.9639293444649,1.73939549928288,21.4004277720758,1.60258911169883
"4970",2020-04-28,"Egypt","EGY",260,22,68,49.2698432999116,3.50810665304805,5042,359,46.7291532447793,3.29312518684455,44.3057258075762,3.09768749029591,42.2047705696783,2.99996864202159,39.9865527138513,2.87293413926497,38.0224038635375,2.80453094547295,35.7553265835733,2.6970402123712,34.1038780477373,2.57977759444202,32.5696921298305,2.44297120685797,30.7228058974458,2.33548047375622,29.6283547967735,2.18890220134474,27.7912404492163,2.00323638962354,26.1202481437254,1.91528942617665,24.4785714927169,1.78825492342004,22.9639293444649,1.73939549928288
"4971",2020-04-29,"Egypt","EGY",226,21,31,51.4782892709112,3.71331623442412,5268,380,49.2698432999116,3.50810665304805,46.7291532447793,3.29312518684455,44.3057258075762,3.09768749029591,42.2047705696783,2.99996864202159,39.9865527138513,2.87293413926497,38.0224038635375,2.80453094547295,35.7553265835733,2.6970402123712,34.1038780477373,2.57977759444202,32.5696921298305,2.44297120685797,30.7228058974458,2.33548047375622,29.6283547967735,2.18890220134474,27.7912404492163,2.00323638962354,26.1202481437254,1.91528942617665,24.4785714927169,1.78825492342004
"4972",2020-04-30,"Egypt","EGY",269,12,46,54.1069262894904,3.8305788523533,5537,392,51.4782892709112,3.71331623442412,49.2698432999116,3.50810665304805,46.7291532447793,3.29312518684455,44.3057258075762,3.09768749029591,42.2047705696783,2.99996864202159,39.9865527138513,2.87293413926497,38.0224038635375,2.80453094547295,35.7553265835733,2.6970402123712,34.1038780477373,2.57977759444202,32.5696921298305,2.44297120685797,30.7228058974458,2.33548047375622,29.6283547967735,2.18890220134474,27.7912404492163,2.00323638962354,26.1202481437254,1.91528942617665
"4973",2020-05-01,"Egypt","EGY",358,14,79,57.605261057711,3.96738523993735,5895,406,54.1069262894904,3.8305788523533,51.4782892709112,3.71331623442412,49.2698432999116,3.50810665304805,46.7291532447793,3.29312518684455,44.3057258075762,3.09768749029591,42.2047705696783,2.99996864202159,39.9865527138513,2.87293413926497,38.0224038635375,2.80453094547295,35.7553265835733,2.6970402123712,34.1038780477373,2.57977759444202,32.5696921298305,2.44297120685797,30.7228058974458,2.33548047375622,29.6283547967735,2.18890220134474,27.7912404492163,2.00323638962354
"4974",2020-05-02,"Egypt","EGY",298,9,62,60.5172827362857,4.05533220338423,6193,415,57.605261057711,3.96738523993735,54.1069262894904,3.8305788523533,51.4782892709112,3.71331623442412,49.2698432999116,3.50810665304805,46.7291532447793,3.29312518684455,44.3057258075762,3.09768749029591,42.2047705696783,2.99996864202159,39.9865527138513,2.87293413926497,38.0224038635375,2.80453094547295,35.7553265835733,2.6970402123712,34.1038780477373,2.57977759444202,32.5696921298305,2.44297120685797,30.7228058974458,2.33548047375622,29.6283547967735,2.18890220134474
"4975",2020-05-03,"Egypt","EGY",272,14,40,63.1752354093471,4.19213859096828,6465,429,60.5172827362857,4.05533220338423,57.605261057711,3.96738523993735,54.1069262894904,3.8305788523533,51.4782892709112,3.71331623442412,49.2698432999116,3.50810665304805,46.7291532447793,3.29312518684455,44.3057258075762,3.09768749029591,42.2047705696783,2.99996864202159,39.9865527138513,2.87293413926497,38.0224038635375,2.80453094547295,35.7553265835733,2.6970402123712,34.1038780477373,2.57977759444202,32.5696921298305,2.44297120685797,30.7228058974458,2.33548047375622
"4976",2020-05-04,"Egypt","EGY",348,7,70,66.5758513292934,4.2605417847603,6813,436,63.1752354093471,4.19213859096828,60.5172827362857,4.05533220338423,57.605261057711,3.96738523993735,54.1069262894904,3.8305788523533,51.4782892709112,3.71331623442412,49.2698432999116,3.50810665304805,46.7291532447793,3.29312518684455,44.3057258075762,3.09768749029591,42.2047705696783,2.99996864202159,39.9865527138513,2.87293413926497,38.0224038635375,2.80453094547295,35.7553265835733,2.6970402123712,34.1038780477373,2.57977759444202,32.5696921298305,2.44297120685797
"4977",2020-05-05,"Egypt","EGY",388,16,98,70.367342642337,4.41689194199921,7201,452,66.5758513292934,4.2605417847603,63.1752354093471,4.19213859096828,60.5172827362857,4.05533220338423,57.605261057711,3.96738523993735,54.1069262894904,3.8305788523533,51.4782892709112,3.71331623442412,49.2698432999116,3.50810665304805,46.7291532447793,3.29312518684455,44.3057258075762,3.09768749029591,42.2047705696783,2.99996864202159,39.9865527138513,2.87293413926497,38.0224038635375,2.80453094547295,35.7553265835733,2.6970402123712,34.1038780477373,2.57977759444202
"4978",2020-05-06,"Egypt","EGY",387,17,85,74.1490620705531,4.58301398406555,7588,469,70.367342642337,4.41689194199921,66.5758513292934,4.2605417847603,63.1752354093471,4.19213859096828,60.5172827362857,4.05533220338423,57.605261057711,3.96738523993735,54.1069262894904,3.8305788523533,51.4782892709112,3.71331623442412,49.2698432999116,3.50810665304805,46.7291532447793,3.29312518684455,44.3057258075762,3.09768749029591,42.2047705696783,2.99996864202159,39.9865527138513,2.87293413926497,38.0224038635375,2.80453094547295,35.7553265835733,2.6970402123712
"4979",2020-05-07,"Egypt","EGY",393,13,72,77.9894128077339,4.71004848682217,7981,482,74.1490620705531,4.58301398406555,70.367342642337,4.41689194199921,66.5758513292934,4.2605417847603,63.1752354093471,4.19213859096828,60.5172827362857,4.05533220338423,57.605261057711,3.96738523993735,54.1069262894904,3.8305788523533,51.4782892709112,3.71331623442412,49.2698432999116,3.50810665304805,46.7291532447793,3.29312518684455,44.3057258075762,3.09768749029591,42.2047705696783,2.99996864202159,39.9865527138513,2.87293413926497,38.0224038635375,2.80453094547295
"4980",2020-05-08,"Egypt","EGY",495,21,58,82.8264957973127,4.91525806819824,8476,503,77.9894128077339,4.71004848682217,74.1490620705531,4.58301398406555,70.367342642337,4.41689194199921,66.5758513292934,4.2605417847603,63.1752354093471,4.19213859096828,60.5172827362857,4.05533220338423,57.605261057711,3.96738523993735,54.1069262894904,3.8305788523533,51.4782892709112,3.71331623442412,49.2698432999116,3.50810665304805,46.7291532447793,3.29312518684455,44.3057258075762,3.09768749029591,42.2047705696783,2.99996864202159,39.9865527138513,2.87293413926497
"4981",2020-05-09,"Egypt","EGY",488,11,57,87.5951755930994,5.02274880129999,8964,514,82.8264957973127,4.91525806819824,77.9894128077339,4.71004848682217,74.1490620705531,4.58301398406555,70.367342642337,4.41689194199921,66.5758513292934,4.2605417847603,63.1752354093471,4.19213859096828,60.5172827362857,4.05533220338423,57.605261057711,3.96738523993735,54.1069262894904,3.8305788523533,51.4782892709112,3.71331623442412,49.2698432999116,3.50810665304805,46.7291532447793,3.29312518684455,44.3057258075762,3.09768749029591,42.2047705696783,2.99996864202159
"4982",2020-05-10,"Egypt","EGY",436,11,73,91.8557173778597,5.13023953440174,9400,525,87.5951755930994,5.02274880129999,82.8264957973127,4.91525806819824,77.9894128077339,4.71004848682217,74.1490620705531,4.58301398406555,70.367342642337,4.41689194199921,66.5758513292934,4.2605417847603,63.1752354093471,4.19213859096828,60.5172827362857,4.05533220338423,57.605261057711,3.96738523993735,54.1069262894904,3.8305788523533,51.4782892709112,3.71331623442412,49.2698432999116,3.50810665304805,46.7291532447793,3.29312518684455,44.3057258075762,3.09768749029591
"4983",2020-05-11,"Egypt","EGY",346,8,97,95.2367895281512,5.2084146130212,9746,533,91.8557173778597,5.13023953440174,87.5951755930994,5.02274880129999,82.8264957973127,4.91525806819824,77.9894128077339,4.71004848682217,74.1490620705531,4.58301398406555,70.367342642337,4.41689194199921,66.5758513292934,4.2605417847603,63.1752354093471,4.19213859096828,60.5172827362857,4.05533220338423,57.605261057711,3.96738523993735,54.1069262894904,3.8305788523533,51.4782892709112,3.71331623442412,49.2698432999116,3.50810665304805,46.7291532447793,3.29312518684455
"4984",2020-05-12,"Egypt","EGY",347,11,154,98.62763356327,5.31590534612295,10093,544,95.2367895281512,5.2084146130212,91.8557173778597,5.13023953440174,87.5951755930994,5.02274880129999,82.8264957973127,4.91525806819824,77.9894128077339,4.71004848682217,74.1490620705531,4.58301398406555,70.367342642337,4.41689194199921,66.5758513292934,4.2605417847603,63.1752354093471,4.19213859096828,60.5172827362857,4.05533220338423,57.605261057711,3.96738523993735,54.1069262894904,3.8305788523533,51.4782892709112,3.71331623442412,49.2698432999116,3.50810665304805
"4985",2020-05-13,"Egypt","EGY",338,12,160,101.930530634942,5.43316796405213,10431,556,98.62763356327,5.31590534612295,95.2367895281512,5.2084146130212,91.8557173778597,5.13023953440174,87.5951755930994,5.02274880129999,82.8264957973127,4.91525806819824,77.9894128077339,4.71004848682217,74.1490620705531,4.58301398406555,70.367342642337,4.41689194199921,66.5758513292934,4.2605417847603,63.1752354093471,4.19213859096828,60.5172827362857,4.05533220338423,57.605261057711,3.96738523993735,54.1069262894904,3.8305788523533,51.4782892709112,3.71331623442412
"4986",2020-05-14,"Egypt","EGY",398,15,140,105.81974079626,5.57974623646361,10829,571,101.930530634942,5.43316796405213,98.62763356327,5.31590534612295,95.2367895281512,5.2084146130212,91.8557173778597,5.13023953440174,87.5951755930994,5.02274880129999,82.8264957973127,4.91525806819824,77.9894128077339,4.71004848682217,74.1490620705531,4.58301398406555,70.367342642337,4.41689194199921,66.5758513292934,4.2605417847603,63.1752354093471,4.19213859096828,60.5172827362857,4.05533220338423,57.605261057711,3.96738523993735,54.1069262894904,3.8305788523533
"4987",2020-05-15,"Egypt","EGY",399,21,173,109.718722842405,5.78495581783968,11228,592,105.81974079626,5.57974623646361,101.930530634942,5.43316796405213,98.62763356327,5.31590534612295,95.2367895281512,5.2084146130212,91.8557173778597,5.13023953440174,87.5951755930994,5.02274880129999,82.8264957973127,4.91525806819824,77.9894128077339,4.71004848682217,74.1490620705531,4.58301398406555,70.367342642337,4.41689194199921,66.5758513292934,4.2605417847603,63.1752354093471,4.19213859096828,60.5172827362857,4.05533220338423,57.605261057711,3.96738523993735
"4988",2020-05-16,"Egypt","EGY",491,20,151,114.516718292674,5.98039351438831,11719,612,109.718722842405,5.78495581783968,105.81974079626,5.57974623646361,101.930530634942,5.43316796405213,98.62763356327,5.31590534612295,95.2367895281512,5.2084146130212,91.8557173778597,5.13023953440174,87.5951755930994,5.02274880129999,82.8264957973127,4.91525806819824,77.9894128077339,4.71004848682217,74.1490620705531,4.58301398406555,70.367342642337,4.41689194199921,66.5758513292934,4.2605417847603,63.1752354093471,4.19213859096828,60.5172827362857,4.05533220338423
"4989",2020-01-22,"Denmark","DNK",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4990",2020-01-23,"Denmark","DNK",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4991",2020-01-24,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4992",2020-01-25,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4993",2020-01-26,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4994",2020-01-27,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4995",2020-01-28,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4996",2020-01-29,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4997",2020-01-30,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4998",2020-01-31,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4999",2020-02-01,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"5000",2020-02-02,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"5001",2020-02-03,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"5002",2020-02-04,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"5003",2020-02-05,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5004",2020-02-06,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5005",2020-02-07,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5006",2020-02-08,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5007",2020-02-09,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5008",2020-02-10,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5009",2020-02-11,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5010",2020-02-12,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5011",2020-02-13,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5012",2020-02-14,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5013",2020-02-15,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5014",2020-02-16,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5015",2020-02-17,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5016",2020-02-18,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5017",2020-02-19,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5018",2020-02-20,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5019",2020-02-21,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5020",2020-02-22,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5021",2020-02-23,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5022",2020-02-24,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5023",2020-02-25,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5024",2020-02-26,"Denmark","DNK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5025",2020-02-27,"Denmark","DNK",1,0,0,0.17264588274962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5026",2020-02-28,"Denmark","DNK",0,0,0,0.17264588274962,0,1,0,0.17264588274962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5027",2020-02-29,"Denmark","DNK",2,0,0,0.517937648248861,0,3,0,0.17264588274962,0,0.17264588274962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5028",2020-03-01,"Denmark","DNK",1,0,0,0.690583530998482,0,4,0,0.517937648248861,0,0.17264588274962,0,0.17264588274962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5029",2020-03-02,"Denmark","DNK",0,0,0,0.690583530998482,0,4,0,0.690583530998482,0,0.517937648248861,0,0.17264588274962,0,0.17264588274962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5030",2020-03-03,"Denmark","DNK",2,0,0,1.03587529649772,0,6,0,0.690583530998482,0,0.690583530998482,0,0.517937648248861,0,0.17264588274962,0,0.17264588274962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5031",2020-03-04,"Denmark","DNK",5,0,0,1.89910471024583,0,11,0,1.03587529649772,0,0.690583530998482,0,0.690583530998482,0,0.517937648248861,0,0.17264588274962,0,0.17264588274962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5032",2020-03-05,"Denmark","DNK",0,0,0,1.89910471024583,0,11,0,1.89910471024583,0,1.03587529649772,0,0.690583530998482,0,0.690583530998482,0,0.517937648248861,0,0.17264588274962,0,0.17264588274962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5033",2020-03-06,"Denmark","DNK",13,0,1,4.14350118599089,0,24,0,1.89910471024583,0,1.89910471024583,0,1.03587529649772,0,0.690583530998482,0,0.690583530998482,0,0.517937648248861,0,0.17264588274962,0,0.17264588274962,0,0,0,0,0,0,0,0,0,0,0,0,0
"5034",2020-03-07,"Denmark","DNK",0,0,0,4.14350118599089,0,24,0,4.14350118599089,0,1.89910471024583,0,1.89910471024583,0,1.03587529649772,0,0.690583530998482,0,0.690583530998482,0,0.517937648248861,0,0.17264588274962,0,0.17264588274962,0,0,0,0,0,0,0,0,0,0,0
"5035",2020-03-08,"Denmark","DNK",13,0,0,6.38789766173596,0,37,0,4.14350118599089,0,4.14350118599089,0,1.89910471024583,0,1.89910471024583,0,1.03587529649772,0,0.690583530998482,0,0.690583530998482,0,0.517937648248861,0,0.17264588274962,0,0.17264588274962,0,0,0,0,0,0,0,0,0
"5036",2020-03-09,"Denmark","DNK",55,0,0,15.8834212129651,0,92,0,6.38789766173596,0,4.14350118599089,0,4.14350118599089,0,1.89910471024583,0,1.89910471024583,0,1.03587529649772,0,0.690583530998482,0,0.690583530998482,0,0.517937648248861,0,0.17264588274962,0,0.17264588274962,0,0,0,0,0,0,0
"5037",2020-03-10,"Denmark","DNK",172,0,0,45.5785130458998,0,264,0,15.8834212129651,0,6.38789766173596,0,4.14350118599089,0,4.14350118599089,0,1.89910471024583,0,1.89910471024583,0,1.03587529649772,0,0.690583530998482,0,0.690583530998482,0,0.517937648248861,0,0.17264588274962,0,0.17264588274962,0,0,0,0,0
"5038",2020-03-11,"Denmark","DNK",180,0,0,76.6547719408315,0,444,0,45.5785130458998,0,15.8834212129651,0,6.38789766173596,0,4.14350118599089,0,4.14350118599089,0,1.89910471024583,0,1.89910471024583,0,1.03587529649772,0,0.690583530998482,0,0.690583530998482,0,0.517937648248861,0,0.17264588274962,0,0.17264588274962,0,0,0
"5039",2020-03-12,"Denmark","DNK",173,0,0,106.522509656516,0,617,0,76.6547719408315,0,45.5785130458998,0,15.8834212129651,0,6.38789766173596,0,4.14350118599089,0,4.14350118599089,0,1.89910471024583,0,1.89910471024583,0,1.03587529649772,0,0.690583530998482,0,0.690583530998482,0,0.517937648248861,0,0.17264588274962,0,0.17264588274962,0
"5040",2020-03-13,"Denmark","DNK",187,0,0,138.807289730695,0,804,0,106.522509656516,0,76.6547719408315,0,45.5785130458998,0,15.8834212129651,0,6.38789766173596,0,4.14350118599089,0,4.14350118599089,0,1.89910471024583,0,1.89910471024583,0,1.03587529649772,0,0.690583530998482,0,0.690583530998482,0,0.517937648248861,0,0.17264588274962,0
"5041",2020-03-14,"Denmark","DNK",32,1,0,144.331957978683,0.17264588274962,836,1,138.807289730695,0,106.522509656516,0,76.6547719408315,0,45.5785130458998,0,15.8834212129651,0,6.38789766173596,0,4.14350118599089,0,4.14350118599089,0,1.89910471024583,0,1.89910471024583,0,1.03587529649772,0,0.690583530998482,0,0.690583530998482,0,0.517937648248861,0
"5042",2020-03-15,"Denmark","DNK",39,1,0,151.065147405918,0.345291765499241,875,2,144.331957978683,0.17264588274962,138.807289730695,0,106.522509656516,0,76.6547719408315,0,45.5785130458998,0,15.8834212129651,0,6.38789766173596,0,4.14350118599089,0,4.14350118599089,0,1.89910471024583,0,1.89910471024583,0,1.03587529649772,0,0.690583530998482,0,0.690583530998482,0
"5043",2020-03-16,"Denmark","DNK",58,1,0,161.078608605396,0.517937648248861,933,3,151.065147405918,0.345291765499241,144.331957978683,0.17264588274962,138.807289730695,0,106.522509656516,0,76.6547719408315,0,45.5785130458998,0,15.8834212129651,0,6.38789766173596,0,4.14350118599089,0,4.14350118599089,0,1.89910471024583,0,1.89910471024583,0,1.03587529649772,0,0.690583530998482,0
"5044",2020-03-17,"Denmark","DNK",92,1,0,176.962029818361,0.690583530998482,1025,4,161.078608605396,0.517937648248861,151.065147405918,0.345291765499241,144.331957978683,0.17264588274962,138.807289730695,0,106.522509656516,0,76.6547719408315,0,45.5785130458998,0,15.8834212129651,0,6.38789766173596,0,4.14350118599089,0,4.14350118599089,0,1.89910471024583,0,1.89910471024583,0,1.03587529649772,0
"5045",2020-03-18,"Denmark","DNK",91,0,0,192.672805148576,0.690583530998482,1116,4,176.962029818361,0.690583530998482,161.078608605396,0.517937648248861,151.065147405918,0.345291765499241,144.331957978683,0.17264588274962,138.807289730695,0,106.522509656516,0,76.6547719408315,0,45.5785130458998,0,15.8834212129651,0,6.38789766173596,0,4.14350118599089,0,4.14350118599089,0,1.89910471024583,0,1.89910471024583,0
"5046",2020-03-19,"Denmark","DNK",109,2,0,211.491206368285,1.03587529649772,1225,6,192.672805148576,0.690583530998482,176.962029818361,0.690583530998482,161.078608605396,0.517937648248861,151.065147405918,0.345291765499241,144.331957978683,0.17264588274962,138.807289730695,0,106.522509656516,0,76.6547719408315,0,45.5785130458998,0,15.8834212129651,0,6.38789766173596,0,4.14350118599089,0,4.14350118599089,0,1.89910471024583,0
"5047",2020-03-20,"Denmark","DNK",112,3,0,230.827545236243,1.55381294474658,1337,9,211.491206368285,1.03587529649772,192.672805148576,0.690583530998482,176.962029818361,0.690583530998482,161.078608605396,0.517937648248861,151.065147405918,0.345291765499241,144.331957978683,0.17264588274962,138.807289730695,0,106.522509656516,0,76.6547719408315,0,45.5785130458998,0,15.8834212129651,0,6.38789766173596,0,4.14350118599089,0,4.14350118599089,0
"5048",2020-03-21,"Denmark","DNK",83,4,0,245.157153504461,2.24439647574507,1420,13,230.827545236243,1.55381294474658,211.491206368285,1.03587529649772,192.672805148576,0.690583530998482,176.962029818361,0.690583530998482,161.078608605396,0.517937648248861,151.065147405918,0.345291765499241,144.331957978683,0.17264588274962,138.807289730695,0,106.522509656516,0,76.6547719408315,0,45.5785130458998,0,15.8834212129651,0,6.38789766173596,0,4.14350118599089,0
"5049",2020-03-22,"Denmark","DNK",94,0,0,261.385866482925,2.24439647574507,1514,13,245.157153504461,2.24439647574507,230.827545236243,1.55381294474658,211.491206368285,1.03587529649772,192.672805148576,0.690583530998482,176.962029818361,0.690583530998482,161.078608605396,0.517937648248861,151.065147405918,0.345291765499241,144.331957978683,0.17264588274962,138.807289730695,0,106.522509656516,0,76.6547719408315,0,45.5785130458998,0,15.8834212129651,0,6.38789766173596,0
"5050",2020-03-23,"Denmark","DNK",58,11,0,271.399327682403,4.14350118599089,1572,24,261.385866482925,2.24439647574507,245.157153504461,2.24439647574507,230.827545236243,1.55381294474658,211.491206368285,1.03587529649772,192.672805148576,0.690583530998482,176.962029818361,0.690583530998482,161.078608605396,0.517937648248861,151.065147405918,0.345291765499241,144.331957978683,0.17264588274962,138.807289730695,0,106.522509656516,0,76.6547719408315,0,45.5785130458998,0,15.8834212129651,0
"5051",2020-03-24,"Denmark","DNK",146,8,35,296.605626563848,5.52466824798786,1718,32,271.399327682403,4.14350118599089,261.385866482925,2.24439647574507,245.157153504461,2.24439647574507,230.827545236243,1.55381294474658,211.491206368285,1.03587529649772,192.672805148576,0.690583530998482,176.962029818361,0.690583530998482,161.078608605396,0.517937648248861,151.065147405918,0.345291765499241,144.331957978683,0.17264588274962,138.807289730695,0,106.522509656516,0,76.6547719408315,0,45.5785130458998,0
